OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_<=17,PSY_CENS_PATIENT_18-64,PSY_CENS_PATIENT_=65,PSY_CENS_PATIENT_TOTL_1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,IMPLANTABLE_CARDIO_DEFIB_IMPLANT,OTH_PROCEDURES,PCI_ANGIOPLASTY_WITH_STENT,PCI_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,DIAGNOSTIC_ELECTROPHYSIOLOGY_EP,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_DESIGNATION,MSSA_NAME,oshpd_id2,oshpd_id2
106190053,ST. MARY MEDICAL CENTER,"1050 LINDEN AVENUE, BOX 887",LONG BEACH,90801,562-491-9000,Yes,01/01/2011,12/31/2011,Open,01/01/1946,01/01/1946,Level II,NO,55,27,37,6037576300,78.2kkk,South Bay,11 - Los Angeles,Los Angeles,930000012,Parent Facility,-118.18655,33.77994,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,218,79570,6042,28471,25,9125,3108,9125,28,10220,408,1358,39,14235,368,897,6108,8,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9125,275,66,3315,46,16790,481,7280,389,141985,10682,55657,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,389,141985,10682,55657,0,0,0,0,0,0,25,2813,6971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,2432,1,11511,4,20939,46,8298,3066,2057,2309,45237,5426,50663,26,2433,1650,Yes,123,121,56,62,42,70,89,115,79,86,80,81,1004,Respondent,1380,194902,1430,134764,0,0,9,9,Yes,3037,155,17,,,,0,951,CV SURG,2,0,0,83,0,83,0,64,2,0,0,0,0,381,153,183,29,564,182,553,0,35,18,7,2,164,18,0,0,0,0,0,0,0,0,8,0,0,805,,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,,50663,,,,2433,11515,20985,11364,4366,,Urban,BELMONT SHORE/LONG BEACH EAST/LONG BEACH SHORELINE/LOS ALTOS/NAPLES,106190053,106190053
106190066,BELLFLOWER MEDICAL CENTER,9542 EAST ARTESIA BOULEVARD,BELLFLOWER,90706,562-804-5261,Yes,01/01/2011,12/31/2011,Open,11/17/1954,11/17/1954,,NO,50,27,34,6037554404,78.2m,East,11 - Los Angeles,Los Angeles,930000015,Parent Facility,-118.13052,33.87466,General Acute Care,Investor - Corporation,General Medical / Surgical,85,31025,1760,6909,17,6205,1479,4226,0,0,0,0,5,1825,99,182,1150,5,1825,40,75,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,40880,3378,12460,0,0,0,0,32,11680,1357,10449,0,0,0,,0,0,0,0,0,0,0,0,0,144,52560,4735,22909,0,0,0,0,0,0,0,1565,3983,0,28,0,28,0,28,0,28,6,0,19,0,0,0,1,0,0,2,28,,,,,,Basic,Basic,56,0,1468,0,4329,0,2523,29,358,1914,8734,1943,10677,3,1524,308,Yes,391,327,380,359,335,391,430,319,186,225,246,350,3939,Respondent,1588,131995,1564,102295,0,0,4,4,Yes,1463,22,8,,,,0,836,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,10677,56,1468,4329,2552,2272,,Urban,BELLFLOWER/PARAMOUNT SOUTH,106190066,106190066
106190081,BEVERLY HOSPITAL,309 WEST BEVERLY BOULEVARD,MONTEBELLO,90640,323-726-1222,Yes,01/01/2011,12/31/2011,Open,01/01/1946,01/01/1946,,NO,58,30,38,6037530101,78.2ww,East,11 - Los Angeles,Los Angeles,930000389,Parent Facility,-118.10132,34.01614,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,156,56940,6697,25886,18,6570,979,2401,15,5475,645,1612,12,4380,77,199,3556,13,4745,51,78,1694,0,0,0,0,0,0,0,0,0,0,10,3650,0,0,0,0,0,0,0,224,81760,8449,35149,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,224,81760,8449,35149,0,0,0,0,0,0,18,866,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,3844,2,753,7,7183,5,10241,55,815,5899,22836,5968,28804,17,0,1162,Yes,83,125,90,40,24,20,21,34,32,21,37,72,599,Respondent,1452,160116,2085,142713,0,0,7,7,,858,48,7,,,,0,366,CV SURG,1,0,0,33,0,33,0,21,1,0,0,0,0,226,0,113,0,339,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,28804,3846,760,7188,10296,6714,,Urban,PICO RIVERA/SANTA FE SPRINGS NORTHWEST,106190081,106190081
106190110,BROTMAN MEDICAL CENTER,3828 DELMAS TERRACE,CULVER CITY,90231,310-836-7000,Yes,01/01/2011,12/31/2011,Open,01/01/1946,01/01/1946,,NO,47,26,33,6037702400,78.2y,West,11 - Los Angeles,Los Angeles,930000022,Parent Facility,-118.39724,34.02328,General Acute Care,Investor - Corporation,General Medical / Surgical,263,95995,6177,27459,14,5110,0,0,0,0,0,0,10,3650,228,474,2516,10,3650,192,346,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11680,351,4413,329,120085,6948,36867,0,0,0,0,70,25550,1776,23797,21,7665,31,,254,0,0,0,0,0,0,0,0,420,153300,8755,60918,18,994,4915,0,0,0,0,0,0,0,67,0,67,0,47,20,67,22,2,40,0,0,0,3,0,0,0,67,,,,,,Basic,Basic,346,1,8568,57,6897,169,2445,4970,241,519,18497,5716,24213,12,0,0,Yes,28,26,19,19,5,4,15,3,1,1,4,2,127,Respondent,835,92485,1104,73085,0,0,7,7,,0,0,0,,,,0,0,CV SURG,1,0,0,0,0,0,0,0,2,0,0,0,0,138,0,40,0,178,0,178,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,230,,No,300 - 499,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,24213,347,8625,7066,7415,760,,Urban,CULVER CITY NORTH/PALMS,106190110,106190110
106190125,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,1401 SOUTH GRAND AVENUE,LOS ANGELES,90015,213-748-2411,Yes,01/01/2011,12/31/2011,Open,01/01/1946,01/01/1946,Level II,NO,46,22,34,6037224010,78.2ffff,Metro,11 - Los Angeles,Los Angeles,930000024,Parent Facility,-118.26551,34.03721,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,177,63549,9752,34561,37,13505,3737,11508,12,5172,1715,2812,28,10220,536,725,7185,8,2920,22,21,98,0,0,0,0,0,0,0,0,0,0,26,9490,422,0,7710,0,0,0,0,288,104856,16184,63874,0,0,0,0,0,0,0,0,31,11315,536,,4464,0,0,0,0,0,0,0,0,319,116171,16720,68338,0,0,0,0,0,0,22,3915,9506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,2393,0,8244,0,27223,15,10200,4427,1442,2311,49502,6753,56255,27,2400,2405,Yes,157,110,58,73,64,97,110,93,89,106,63,62,1082,Respondent,3469,365248,3385,241751,0,0,7,7,Yes,4397,478,89,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,,56255,,,,2393,8244,27238,14627,3753,,Urban,BOYLE HEIGHTS NORTHWEST/CHINATOWN/DOWNTOWN NORTHWEST/LITTLE TOKYO/WESTLAKE,106190125,106190125
106190137,CASA COLINA HOSPITAL FOR REHAB MEDICINE,255 EAST BONITA AVENUE,POMONA,91767,909-450-0103,Yes,01/01/2011,12/31/2011,Open,02/28/1961,02/28/1961,,NO,61,32,38,6037401704,78.2ss,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000026,Parent Facility,-117.74561,34.09633,General Acute Care,Non-Profit Corporation (incl. Church-related),Physical Rehabilitation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24820,1259,21620,68,24820,1259,21620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24820,1259,21620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,POMONA EAST AND SOUTH,106190137,106190137
106190148,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,90301,310-673-4460,Yes,01/01/2011,12/31/2011,Open,01/01/1946,01/01/1946,,NO,51,25,35,6037601100,78.2q,South Bay,11 - Los Angeles,Los Angeles,930000027,Parent Facility,-118.34788,33.94917,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,244,89060,16266,57361,29,10585,1168,3175,0,0,0,0,19,6935,308,923,5046,12,4380,252,805,3697,0,0,0,0,0,0,0,0,0,0,9,3285,107,0,2052,32,11680,0,0,345,125925,18101,71331,0,0,0,0,0,0,0,0,24,8760,0,0,0,0,0,0,0,0,0,0,0,369,134685,18101,71331,0,0,0,0,0,0,29,1174,2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,2255,0,6887,0,6763,8,23090,89,5386,15724,44381,15821,60202,44,0,3167,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1569,184378,740,57629,0,0,12,12,,1174,64,28,,,,0,443,CV SURG,2,0,0,22,26,22,26,12,3,0,0,0,0,222,160,102,93,324,253,324,0,60,17,26,14,150,25,0,0,0,27,23,367,360,9,12,0,9,1423,,No,300 - 499,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,60202,2255,6887,6771,23179,21110,,Urban,DEL AIRE/INGLEWOOD WEST/LOS ANGELES INTERNATIONAL AIRPORT,106190148,106190148
106190150,KEDREN COMMUNITY MENTAL HEALTH CENTER,4211 SOUTH AVALON BOULEVARD,LOS ANGELES,90011,323-233-0425,Yes,01/01/2011,12/31/2011,Open,10/17/1973,10/17/1973,,NO,52,22,31,6037228320,78.2ggg,South,11 - Los Angeles,Los Angeles,930000028,Parent Facility,-118.26535,34.00733,Acute Psychiatric,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,24246,1048,24246,0,0,0,,0,0,0,0,0,0,0,0,0,72,24246,1048,24246,0,0,0,0,0,0,0,0,0,0,66,0,66,16,50,0,66,0,0,0,0,0,0,0,66,0,0,66,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,SOUTH CENTRAL NORTHEAST,106190150,106190150
106190155,CENTURY CITY DOCTORS HOSPITAL,,,,,,,,,,,,No,47,26,30,,,,,Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Basic,Basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-Respondent,,,,,,,,,,,,,,,,,,NEITHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,Urban,CENTURY CITY/CHEVIOT HILLS/RANCHO PARK/WEST LOS ANGELES/WESTWOOD,106190155,106190155
106190159,TRI-CITY REGIONAL MEDICAL CENTER,21530 SOUTH PIONEER BOULEVARD,HAWAIIAN GARDENS,90716,562-860-0401-3175,Yes,01/01/2011,12/31/2011,Open,01/28/1972,01/28/1972,,NO,56,27,39,6037555102,78.2n,East,11 - Los Angeles,Los Angeles,930000030,Parent Facility,-118.08169,33.83352,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,89,32485,3167,13053,0,0,0,0,0,0,0,0,13,4745,156,482,2276,5,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,39055,3323,15329,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,107,39055,3323,15329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,624,1,3781,24,1678,67,502,1779,111,177,6696,2048,8744,8,0,159,Yes,11,2,0,2,0,1,0,0,0,4,11,0,31,Respondent,1654,137630,2004,65648,0,0,6,6,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8744,625,3805,1745,2281,288,,Urban,CERRITOS/HAWAIIAN GARDENS,106190159,106190159
106190163,AURORA CHARTER OAK,1161 EAST COVINA BOULEVARD,COVINA,91724,686-966-1632,Yes,01/01/2011,12/31/2011,Open,01/01/1946,01/01/1946,,NO,57,24,32,6037403801,78.2qq,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000031,Parent Facility,-117.86618,34.09951,Acute Psychiatric,Investor - Limited Liability Company,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,34675,5114,32228,0,0,0,0,0,0,0,0,0,0,0,0,0,95,34675,5114,32228,0,0,0,0,0,0,0,0,0,0,84,0,84,12,67,5,84,16,6,7,0,12,40,1,0,1,1,84,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,ASUZA/CHARTER OAK/COVINA,106190163,106190163
106190170,CHILDRENS HOSPITAL OF LOS ANGELES,4650 SUNSET BOULEVARD,LOS ANGELES,90027,323-660-2450,Yes,01/01/2011,12/31/2011,Open,01/01/1946,01/01/1946,Level I - Pediatric,NO,45,26,31,6037191300,78.2g,Metro,11 - Los Angeles,Los Angeles,930000032,Parent Facility,-118.29069,34.09805,General Acute Care,Non-Profit Corporation (incl. Church-related),Pediatric,26,9490,0,0,0,0,0,0,343,88356,10423,54781,108,27826,1042,1577,17702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,24924,236,238,11566,28,10220,164,4805,603,160816,11865,88854,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,603,160816,11865,88854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,24562,41,23486,174,7099,470,1616,1125,476,1432,57239,3242,60481,39,24603,1088,Yes,0,0,0,4,0,0,10,0,0,0,0,0,14,Respondent,6337,939794,8566,603886,4,3,8,15,Yes,0,0,0,,,,0,0,CV SURG,2,609,190,7,20,616,210,0,2,116,59,191,241,0,0,1,5,308,305,1820,55,4,5,5,6,2,1,0,0,20,361,125,37,22,0,0,0,93,2556,Yes,No,500+,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,60481,,,,,24603,23660,7569,2741,1908,,Urban,HOLLYWOOD SOUTH CENTRAL/INNER SUNSET,106190170,106190170
106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,1500 EAST DUARTE ROAD,DUARTE,91010,626-256-4673,Yes,01/01/2011,12/31/2011,Open,03/08/1946,03/08/1946,,NO,44,24,32,6037430102,78.2zzz,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000033,Parent Facility,-117.97152,34.13216,General Acute Care,Non-Profit Corporation (incl. Church-related),Other,181,66065,4612,44401,0,0,0,0,18,6570,310,5169,18,6570,962,0,4273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,79205,5884,53843,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,217,79205,5884,53843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,3698,656733,3823,232861,0,0,8,8,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,200 - 299,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,BALDWIN PARK/IRWINDALE,106190176,106190176
106190184,COLLEGE HOSPITAL,10802 COLLEGE PLACE,CERRITOS,90701,562-924-9581,Yes,01/01/2011,12/31/2011,Open,04/14/1974,04/14/1974,,NO,56,27,39,6037554521,78.2n,East,11 - Los Angeles,Los Angeles,930000036,Parent Facility,-118.1028,33.88489,Acute Psychiatric,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,57305,6047,50461,0,0,0,,0,0,0,0,0,0,0,0,0,157,57305,6047,50461,0,0,0,0,0,0,0,0,0,0,126,0,126,18,108,0,126,26,0,4,0,3,0,91,0,1,1,126,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,150 - 199,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,CERRITOS/HAWAIIAN GARDENS,106190184,106190184
