OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_LE17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT_EQ65,PSY_CENS_PATIENT_TOTL_1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_VISITS_NON_URGENT_NOT_ADM,EMS_MINOR_ADM_VIS,EMS_VISITS_URGENT_NOT_ADM,EMS_LOWMODERATE_ADM_VIS,EMS_VISITS_MODERATE_NOT_ADM,EMS_MODERATE_ADM_VIS,EMS_VISITS_SEVERE_NOT_ADM,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_VISITS_CRITICAL_NOT_ADM,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_DX_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,ICD_IMPLANTATION,OTH_ICD_PROCEDURES,PCI_WITH_STENT,PCI_WITHOUT_STENT,ATHERECTOMY_PTCRA,THROMBO_AGT,PTBV,DX_EP_STUDY,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,OTHR_CATH_PROC,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_DESIGNATION,MSSA_NAME,oshpd_id2,HSP_IP_Pal_CARE_PROG_OFFERED,HSP_IP_Pal_CARE_PROG_NURSES,HSP_IP_Pal_CARE_PROG_NURSES_CERT,HSP_IP_Pal_CARE_PROG_PHYSICIAN,HSP_IP_Pal_CARE_PROG_PHYSICIAN_C,HSP_IP_Pal_CARE_PROG_SOCIAL_WORK,HSP_IP_Pal_CARE_PROG_CHAPLAINS,HSP_OUTPATIENT_PAL_CARE_SERV_OFF
106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI STREET,MISSION HILLS,91345,818-365-8051,Yes,01/01/2012,12/31/2012,Open,06/21/1961,06/21/1961,Level II,NO,39,20,27,6037106606,78.2hh,San Fernando Valley,11 - Los Angeles,Los Angeles,930000404,Parent Facility,-118.45951,34.2791,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,245,89670,12677,56517,35,12810,3010,7977,0,0,0,0,12,4392,916,1015,8643,12,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4392,248,480,3138,13,4758,187,2769,329,120414,17038,79044,0,0,0,0,0,0,0,0,48,17568,50,0,16408,0,0,0,0,0,0,0,0,377,137982,17088,95452,0,0,0,0,0,0,24,2699,5560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,613,1,9675,4,29162,72,23374,903,1560,9531,64384,10511,74895,30,0,0,Yes,91,107,84,95,76,139,67,72,69,87,69,20,976,Respondent,4454,569200,1908,170021,0,0,8,8,Yes,3010,157,32,,,,0,897,CV SURG,1,0,0,55,44,55,44,93,1,0,0,0,0,777,246,276,1,1053,247,653,0,11,4,2,0,234,41,1,0,0,35,7,350,1769,0,22,0,23,3152,,No,300 - 499,Non-Profit Corporation,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,,74895,,,,614,9679,29234,24277,11091,,Urban,GRANADA HILLS/MISSION HILLS/PORTER RANCH,106190385,Yes,1,1,1,1,1,1,No
106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,213-977-2121,Yes,01/01/2012,12/31/2012,Open,01/01/1946,01/01/1946,,NO,46,22,34,6037209102,78.2ffff,Metro,11 - Los Angeles,Los Angeles,930000071,Parent Facility,-118.26522,34.05324,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,235,86010,8200,35996,31,11346,3877,9154,0,0,0,0,58,21228,644,2265,7641,10,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8418,581,89,8157,23,8418,0,0,380,139080,13302,60948,0,0,0,0,0,0,0,0,28,10248,0,,0,0,0,0,0,0,0,0,0,408,149328,13302,60948,0,0,0,0,0,0,10,3565,8255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,226,1,2742,7,6476,10,8697,311,4256,5108,22397,5437,27834,12,0,80,Yes,175,160,172,175,159,172,224,223,200,180,124,109,2073,Respondent,2911,475333,2688,189992,0,3,15,18,Yes,4130,260,52,,,,0,1346,CV SURG,2,0,1,140,25,140,26,103,4,0,0,0,0,991,906,356,292,1347,1198,977,4,131,40,59,48,391,68,25,1,56,347,351,1128,287,22,37,13,85,4070,Yes,No,300 - 499,Non-Profit Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,27834,227,2749,6486,9008,9364,,Urban,BOYLE HEIGHTS NORTHWEST/CHINATOWN/DOWNTOWN NORTHWEST/LITTLE TOKYO/WESTLAKE,106190392,No,0,0,0,0,0,0,No
106190400,HUNTINGTON MEMORIAL HOSPITAL,100 W. CALIFORNIA BOULEVARD,PASADENA,91105,626-397-5000-8798,Yes,01/01/2012,12/31/2012,Open,01/01/1946,01/01/1946,Level II,NO,44,21,29,6037463900,78.2mm,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000372,Parent Facility,-118.1518,34.13565,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,390,142740,18797,71298,56,20496,3607,12170,25,9150,1282,3602,39,14274,537,1188,7216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18666,329,581,8360,24,8784,331,4793,585,214110,24883,107439,0,0,0,0,41,15006,1304,8855,0,0,0,0,0,0,0,0,0,0,0,0,0,626,229116,26187,116294,12,513,3543,0,0,0,48,3451,8119,0,12,18,30,0,23,7,30,8,0,11,0,0,1,4,0,0,6,30,,,,,,Basic,Basic,2930,3,5812,4,14835,46,16374,6299,1819,9129,41770,15481,57251,37,0,3734,Yes,66,69,117,62,43,51,42,42,78,96,96,72,834,Respondent,8246,1706868,3934,513816,0,0,16,16,,3451,219,59,,,,0,1367,CV SURG,2,0,0,176,0,176,0,67,3,0,0,0,0,464,648,198,278,662,926,937,0,145,48,49,52,288,49,7,0,2,214,200,55,40,0,35,4,0,2125,,No,500+,Non-Profit Corporation,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,,57251,,,,2933,5816,14881,22673,10948,,Urban,PASADENA SOUTH/SAN MARINO/SOUTH PASADENA,106190400,Yes,0,0,2,2,1,1,Yes
106190410,SILVER LAKE MEDICAL CENTER-INGLESIDE CAMPUS,,,,,,,,,,,,No,49,24,32,,,,,Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-Respondent,,,,,,,,,,,,,,,,,,NEITHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,Urban,ROSEMEAD/SAN GABRIEL SOUTH/SOUTH EL MONTE WEST/TEMPLE CITY WEST,106190410,,,,,,,,
106190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,210 W. SAN BERNARDINO ROAD,COVINA,91723,626-331-7331-17577,Yes,01/01/2012,12/31/2012,Open,03/28/1946,03/28/1946,,NO,57,24,32,6037406101,78.2qq,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000131,Consolidated Facility,-117.89264,34.08993,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,116,42456,6957,27410,0,0,0,0,0,0,0,0,8,2928,101,509,2158,14,5124,230,533,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,50508,7288,32326,0,0,0,0,30,10980,1778,5960,25,9150,793,,4467,0,0,0,0,0,0,0,0,193,70638,9859,42753,0,0,0,0,0,0,0,0,0,0,18,0,18,0,17,1,18,6,0,6,0,0,0,0,0,6,0,18,,,,,,Basic,Basic,572,0,973,0,3574,0,5408,18,5338,6369,15865,6387,22252,12,0,955,Yes,18,18,26,9,15,17,7,5,6,5,3,19,148,Respondent,1706,259260,1964,152770,0,0,8,8,Yes,0,0,0,,,,0,0,CV SURG,2,0,0,119,16,119,16,135,2,0,0,0,0,568,219,641,248,1209,467,742,0,62,34,31,9,448,20,0,10,0,22,0,50,29,0,38,0,0,1495,Yes,No,150 - 199,Non-Profit Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,22252,572,973,3574,5426,11707,,Urban,ASUZA/CHARTER OAK/COVINA,106190413,Yes,2,2,1,0,0,0,Yes
106190422,TORRANCE MEMORIAL MEDICAL CENTER,3330 WEST LOMITA BOULEVARD,TORRANCE,90505-5073,310-325-9110-2264,Yes,01/01/2012,12/31/2012,Open,03/29/1971,03/29/1971,,NO,53,28,36,6037651101,78.2aaaa,South Bay,11 - Los Angeles,Los Angeles,930000076,Parent Facility,-118.34388,33.81258,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,250,91500,18203,63349,28,10248,3032,7166,20,7320,798,2014,22,8646,531,2074,7288,8,2334,80,336,1181,0,0,0,0,0,8,2928,216,71,2166,25,9150,273,283,4996,0,0,0,0,361,132126,23133,88160,0,0,0,0,0,0,0,0,40,14640,1368,,12722,0,0,0,0,0,0,0,0,401,146766,24501,100882,0,0,0,0,0,0,28,2870,7220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,186,1,3340,12,22721,37,20704,157,1356,13816,48307,14023,62330,29,0,2539,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,6560,946442,10955,766549,0,0,20,20,Yes,3120,202,32,,,,0,0,CV SURG,2,0,0,129,2,129,2,36,3,0,0,0,0,630,671,869,124,1499,795,1499,0,230,61,86,24,779,16,37,0,12,135,115,165,61,3,47,6,0,3276,Yes,No,300 - 499,Non-Profit Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,62330,187,3352,22758,20861,15172,,Urban,HARBOR GATEWAY SOUTH/LOMITA/TORRANCE EAST CENTRAL,106190422,Yes,2,2,1,1,0,0,No
106190429,KAISER FND HOSP - LOS ANGELES,4867 SUNSET BOULEVARD,LOS ANGELES,90027,323-783-4100-8100,Yes,01/01/2012,12/31/2012,Open,05/01/1953,05/01/1953,,YES,45,26,33,6037191201,78.2g,Metro,11 - Los Angeles,Los Angeles,930000077,Parent Facility,-118.29545,34.09823,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,176,64416,14849,63611,43,15738,2710,7158,32,11712,2471,7998,80,29280,1496,5137,23329,32,11712,1729,2444,10219,0,0,0,0,0,0,0,0,0,0,33,12078,427,273,7301,0,0,0,0,396,144936,23682,119616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,144936,23682,119616,0,0,0,0,0,0,12,2219,3884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,484,22,9255,1,47625,2993,5640,4351,458,1576,63462,8943,72405,45,0,735,Yes,411,388,498,458,332,299,347,444,377,409,262,298,4523,Respondent,9893,2056210,11757,1055900,4,7,15,26,Yes,2526,236,40,,,,0,832,CV SURG,4,1,0,1594,4,1595,4,739,5,17,7,113,121,495,348,3323,1454,3948,1930,5350,120,0,0,25,0,1566,173,18,0,45,0,0,2,0,0,61,0,1288,8648,,No,300 - 499,Non-Profit Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,72405,506,9256,50618,9991,2034,,Urban,HOLLYWOOD SOUTH CENTRAL/INNER SUNSET,106190429,Yes,1,0,1,1,1,1,Yes
106190431,KAISER FND HOSP - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,90710,310-517-2745,Yes,01/01/2012,12/31/2012,Open,01/14/1959,01/14/1959,,NO,55,28,36,6037294420,78.2aaaa,South Bay,11 - Los Angeles,Los Angeles,930000079,Parent Facility,-118.29415,33.789,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,167,61122,10163,35332,34,12444,2255,5656,0,0,383,805,10,3660,154,701,2447,10,3660,291,801,2890,0,0,0,0,0,0,0,0,0,0,10,3660,202,182,1291,0,0,0,0,231,84546,13448,48421,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,231,84546,13448,48421,0,0,0,0,0,0,0,1958,3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,138,5,4255,0,37122,1347,7553,3756,1002,1826,50070,6934,57004,37,15837,1311,Yes,21,35,129,36,49,25,18,19,53,39,27,38,489,Respondent,4388,555387,10488,807002,0,0,11,11,Yes,2163,117,11,,,,0,581,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,200 - 299,Non-Profit Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,57004,143,4255,38469,11309,2828,,Urban,HARBOR GATEWAY SOUTH/LOMITA/TORRANCE EAST CENTRAL,106190431,Yes,1,0,1,1,1,1,Yes
106190432,KAISER FND HOSP - PANORAMA CITY,13652 CANTARA STREET,PANORAMA CITY,91402,818-375-2347,Yes,01/01/2012,12/31/2012,Open,06/21/1963,06/21/1963,,NO,39,20,28,6037120400,78.2zz,San Fernando Valley,11 - Los Angeles,Los Angeles,930000080,Parent Facility,-118.43009,34.21975,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,128,46848,8499,28359,42,15372,2216,6609,0,0,0,0,24,8784,186,1720,2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8784,234,99,3508,0,0,0,0,218,79788,11135,41319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,79788,11135,41319,0,0,0,0,0,0,29,1944,3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,102,5,2419,4,33405,1246,9141,2712,1844,2471,46911,6438,53349,34,0,796,Yes,194,160,154,142,116,136,146,176,146,124,115,188,1797,Respondent,3123,377391,8628,625650,0,0,10,10,Yes,2160,204,48,,,,0,664,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,200 - 299,Non-Profit Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,53349,107,2423,34651,11853,4315,,Urban,NORTHRIDGE SOUTH/RESEDA NORTH,106190432,No,0,0,0,0,0,0,Yes
106190434,KAISER FND HOSP - WEST LA,6041 CADILLAC AVENUE,LOS ANGELES,90034,323-857-2000,Yes,01/01/2012,12/31/2012,Open,09/16/1974,09/16/1974,,NO,47,26,33,6037270300,78.2x,Metro,11 - Los Angeles,Los Angeles,930000081,Parent Facility,-118.37568,34.03793,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,212,80337,9816,32506,28,10248,1774,4487,0,0,0,0,31,11986,208,924,3743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6222,224,88,2114,0,0,0,0,288,108793,12022,42850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,108793,12022,42850,0,0,0,0,0,0,17,1479,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,161,21,4440,0,47871,1209,7347,2909,997,1660,60816,5799,66615,38,0,1760,Yes,142,157,148,102,43,78,96,101,32,26,108,113,1146,Respondent,4412,591989,7560,650769,0,0,28,28,,1679,114,14,,,,0,537,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,200 - 299,Non-Profit Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,66615,182,4440,49080,10256,2657,,Urban,HANCOCK PARK/MID-CITY WEST/PARK LA BREA,106190434,Yes,1,0,1,1,1,1,Yes
106190449,KINDRED HOSPITAL - LA MIRADA,14900 EAST IMPERIAL HIGHWAY,LA MIRADA,90637-3780,562-944-1900-3677,Yes,01/01/2012,12/31/2012,Open,07/27/1961,07/27/1961,,NO,60,30,39,6037504001,78.2rrr,East,11 - Los Angeles,Los Angeles,930000084,Parent Facility,-118.01348,33.91702,General Acute Care,Investor - Corporation,General Medical / Surgical,88,32208,922,21386,0,0,0,0,0,0,0,0,6,2196,62,116,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8784,0,0,118,43188,984,22829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,43188,984,22829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,101,2573,0,0,1,0,0,1,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,LA MIRADA/SANTA FE SPRINGS SOUTH,106190449,No,0,0,0,0,0,0,No
106190458,KINDRED HOSPITAL - SAN GABRIEL VALLEY,845 NORTH LARK ELLEN AVENUE,WEST COVINA,91791,562-944-1900-3677,Yes,01/01/2012,12/31/2012,Open,06/12/1956,06/12/1956,,NO,57,24,32,6037405600,78.2www,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000084,Consolidated Facility,-117.91669,34.0857,General Acute Care,Investor - Corporation,General Medical / Surgical,70,25620,673,18564,0,0,0,0,0,0,0,0,6,2196,58,108,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,27816,731,20339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,27816,731,20339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,41,1665,0,0,1,0,0,1,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,VALINDA/WEST COVINA,106190458,No,0,0,0,0,0,0,No
106190462,"AURORA LAS ENCINAS HOSPITAL, LLC",2900 EAST DEL MAR BOULEVARD,PASADENA,91107,626-795-9901,Yes,01/01/2012,12/31/2012,Open,01/01/1946,01/01/1946,,NO,44,21,29,6037463200,78.2mm,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000087,Parent Facility,-118.09039,34.14207,Acute Psychiatric,Investor - Limited Liability Company,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,43188,2778,18149,0,0,0,,0,0,0,0,0,0,0,0,0,118,43188,2778,18149,0,0,0,22,509,2870,0,0,0,0,24,22,46,0,42,4,46,21,2,1,0,0,3,13,0,0,6,46,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,PASADENA SOUTH/SAN MARINO/SOUTH PASADENA,106190462,No,0,0,0,0,0,0,No
