OSHPD_ID,OSHPD_ID2,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT___17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT__65,PSY_CENS_PATIENT_TOTL1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE__5LBS_8OZ,BIRTHS_LIVE__3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Standby,EMS_Comp,EMS_GAC_None,EMS_non_GAC,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_Designation,MSSA_Name,F4
106184008,106184008,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,530-252-2000,Yes,01/01/2009,12/31/2009,Open,04/23/2003,04/23/2003,,NO,3,1,4,6035040301,72,,01 - Northern California,Lassen,230000020,Parent Facility,-120.64609,40.42306,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,34,12410,940,3562,4,1460,323,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,13870,1263,4231,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,38,13870,1263,4231,0,0,0,0,0,0,6,314,546,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,447,1,1513,0,4921,14,2263,587,490,156,9634,758,10392,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,300,14201,926,33933,0,0,3,3,,314,18,0,,,,0,105,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,10392,448,1513,4935,2850,646,,Rural,SUSANVILLE,72
106190017,106190017,ALHAMBRA HOSPITAL,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801,626-570-1606,Yes,01/01/2009,12/31/2009,Open,01/01/1946,01/01/1946,,NO,49,22,29,6037480901,78.2eeee,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000005,Parent Facility,-118.1449,34.08988,General Acute Care,Investor - Partnership,General Medical / Surgical,88,32120,3334,15678,0,0,0,0,0,0,0,0,6,2190,95,397,1441,7,2555,130,413,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6205,199,3304,118,43070,3758,22103,0,0,0,0,0,0,0,0,26,9490,23,,9400,0,0,0,0,0,0,0,0,144,52560,3781,31503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,96,4,630,10,3237,204,4430,2138,150,343,8543,2699,11242,8,36,74,Yes,28,27,49,45,24,39,44,10,16,49,78,36,445,Respondent,604,56541,1539,94498,0,0,5,5,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,11242,100,640,3441,6568,493,,Urban,ALHAMBRA/EL SERENO SOUTH/SAN GABRIEL CENTRAL,78.2eeee
106190020,106190020,BHC ALHAMBRA HOSPITAL,4619 ROSEMEAD BOULEVARD,ROSEMEAD,91770,626-286-1191-247,Yes,01/01/2009,12/31/2009,Open,01/01/1946,01/01/1946,,NO,49,24,32,6037432202,78.2qqq,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000006,Parent Facility,-118.07352,34.08926,Acute Psychiatric,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,34685,4028,26465,0,0,0,,0,0,0,0,0,0,0,0,0,97,34685,4028,26465,0,0,0,0,0,0,0,0,0,0,0,65,65,27,37,1,65,12,0,26,0,0,12,14,0,0,1,65,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,ROSEMEAD/SAN GABRIEL SOUTH/SOUTH EL MONTE WEST/TEMPLE CITY WEST,78.2qqq
106190034,106190034,ANTELOPE VALLEY HOSPITAL,1600 WEST AVENUE J,LANCASTER,93534,661-949-5000,Yes,01/01/2009,12/31/2009,Open,09/27/1955,09/27/1955,,NO,36,17,22,6037900703,77.1b,Antelope Valley,11 - Los Angeles,Los Angeles,930000008,Parent Facility,-118.15767,34.68928,General Acute Care,District,General Medical / Surgical,251,91615,15090,59370,48,17520,6006,16455,22,8030,1455,3390,21,7665,1283,1733,10148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17520,341,67,5656,0,0,0,0,390,142350,24175,95019,0,0,0,0,30,10950,654,3021,0,0,0,,0,0,0,0,0,0,0,0,0,420,153300,24829,98040,0,0,0,0,0,0,0,5207,11929,0,8,0,8,0,8,0,8,2,0,4,0,2,0,0,0,0,0,8,,,,,,Basic,Basic,2023,4,9656,5,44577,29,38116,176,4356,13647,98728,13861,112589,28,2027,1201,Yes,0,0,0,1,0,0,0,0,0,0,0,0,1,Respondent,6811,653883,5056,314954,0,0,12,12,Yes,5688,543,122,,,,0,1931,CV SURG,1,0,0,36,0,36,0,29,1,0,0,0,0,627,287,309,61,936,348,235,223,33,9,0,0,92,592,Yes,No,300 - 499,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,112589,2027,9661,44606,38292,18003,,Urban,DESERT VIEW HIGHLANDS/LANCASTER WEST/PALMDALE NORTHWEST/QUARTZ HILL,77.1b
106190045,106190045,CATALINA ISLAND MEDICAL CENTER,100 FALLS CANYON ROAD,AVALON,90704,310-510-0700-22,Yes,01/01/2009,12/31/2009,Open,01/01/1946,01/01/1946,,NO,54,27,46,6037599000,78.1,South Bay,11 - Los Angeles,Los Angeles,930000010,Parent Facility,-118.33369,33.33887,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,8,2920,15,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2920,15,146,0,0,0,0,0,0,0,0,4,1460,4,0,2064,0,0,0,0,0,0,0,0,12,4380,19,2210,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Standby,Standby,0,0,1091,24,812,0,6,0,2,0,1911,24,1935,2,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,1,1,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1935,0,1115,812,6,2,,Frontier,AVALON,78.1
106190049,106190049,VISTA HOSPITAL OF SAN GABRIEL VALLEY,14148 FRANCISQUITO AVENUE,BALDWIN PARK,91706,626-388-2798,Yes,01/01/2009,12/31/2009,Open,12/23/2003,06/08/1956,,NO,57,24,32,6037406900,78.2yyy,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000390,Parent Facility,-117.96801,34.06398,General Acute Care,Investor - Partnership,General Medical / Surgical,63,22995,623,19276,0,0,0,0,0,0,0,0,8,2920,96,195,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,25915,719,21747,0,0,0,0,24,8760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,34675,719,21747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,256,14084,123,4511,0,0,3,3,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,BASSETT/INDUSTRY WEST/LA PUENTE,78.2yyy
106190052,106190052,BARLOW RESPIRATORY HOSPITAL,2000 STADIUM WAY,LOS ANGELES,90026,213-202-6880,Yes,01/01/2009,12/31/2009,Open,01/01/1946,01/01/1946,,NO,45,21,31,6037197110,78.2ff,Metro,11 - Los Angeles,Los Angeles,930000011,Parent Facility,-118.24744,34.08058,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,99,36135,654,21586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2190,42,107,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,38325,696,23070,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,105,38325,696,23070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,GLASSELL PARK/GLENDALE SOUTHEAST/SILVERLAKE NORTH,78.2ff
106190053,106190053,ST. MARY MEDICAL CENTER,"1050 LINDEN AVENUE, BOX 887",LONG BEACH,90801,562-491-9000,Yes,01/01/2009,12/31/2009,Open,01/01/1946,01/01/1946,Level II,NO,55,27,37,6037576300,78.2kkk,South Bay,11 - Los Angeles,Los Angeles,930000012,Parent Facility,-118.18655,33.77994,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,218,79570,5917,28826,25,9125,3217,9468,28,10220,452,1519,39,14235,396,878,6721,8,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9125,275,74,3224,46,16790,612,9750,389,141985,10869,59508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,141985,10869,59508,0,0,0,0,0,0,25,2686,6618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,3351,234,19886,438,11206,1443,3175,1583,1150,2155,38768,5853,44621,26,3351,1761,Yes,92,71,55,51,46,42,69,36,43,66,61,49,681,Respondent,1590,230187,2830,189667,0,3,9,12,Yes,2912,117,23,,,,0,892,CV SURG,2,0,0,69,1,69,1,51,2,0,0,0,0,189,49,116,124,305,173,66,149,24,0,0,0,1,240,,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,,44621,,,,3585,20324,12649,4758,3305,,Urban,BELMONT SHORE/LONG BEACH EAST/LONG BEACH SHORELINE/LOS ALTOS/NAPLES,78.2kkk
106190066,106190066,BELLFLOWER MEDICAL CENTER,9542 EAST ARTESIA BOULEVARD,BELLFLOWER,90706,562-925-8355,Yes,01/01/2009,12/31/2009,Open,11/17/1954,11/17/1954,,NO,50,27,34,6037554404,78.2m,East,11 - Los Angeles,Los Angeles,930000015,Parent Facility,-118.13052,33.87466,General Acute Care,Investor - Corporation,General Medical / Surgical,85,31025,2009,8217,17,6205,1534,4264,0,0,0,0,5,1825,72,261,1544,5,1825,44,21,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,40880,3659,14174,0,0,0,0,32,11680,1143,9288,0,0,0,,0,0,0,0,0,0,0,0,0,144,52560,4802,23462,0,0,0,0,0,0,0,1593,4039,0,21,0,21,0,21,0,21,8,0,9,0,2,0,0,0,0,2,21,,,,,,Basic,Basic,164,0,1103,15,5582,1645,2188,875,441,374,9478,2909,12387,3,0,607,Yes,165,159,192,190,224,196,223,218,178,217,229,261,2452,Respondent,1537,129805,1723,105230,0,0,4,4,Yes,1488,63,16,,,,0,757,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,12387,164,1118,7227,3063,815,,Urban,BELLFLOWER/PARAMOUNT SOUTH,78.2m
106190081,106190081,BEVERLY HOSPITAL,309 WEST BEVERLY BOULEVARD,MONTEBELLO,90640,323-726-1222,Yes,01/01/2009,12/31/2009,Open,01/01/1946,01/01/1946,,NO,58,30,38,6037530101,78.2ww,East,11 - Los Angeles,Los Angeles,930000389,Parent Facility,-118.10132,34.01614,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,156,56940,7491,26842,18,6570,1369,3208,15,5475,8,21,12,4380,87,184,3627,13,4745,54,87,1717,0,0,0,0,0,0,0,0,0,0,10,3650,0,0,0,0,0,0,0,224,81760,9009,35415,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,224,81760,9009,35415,0,0,0,0,0,0,18,1291,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,6032,1,1218,2,6498,9,9806,31,779,5727,24333,5770,30103,17,0,2281,Yes,100,95,51,62,156,97,96,94,111,99,98,5,1064,Respondent,1591,180666,2177,180996,0,0,7,7,,1291,76,23,,,,0,492,CV SURG,1,0,0,23,0,23,0,16,1,0,0,0,0,320,0,120,0,440,0,0,0,0,0,0,0,0,0,,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,30103,6033,1220,6507,9837,6506,,Urban,PICO RIVERA/SANTA FE SPRINGS NORTHWEST,78.2ww
106190110,106190110,BROTMAN MEDICAL CENTER,3828 DELMAS TERRACE,CULVER CITY,90231,310-836-7000-1010,Yes,01/01/2009,12/31/2009,Open,01/01/1946,01/01/1946,,NO,47,26,33,6037702400,78.2y,West,11 - Los Angeles,Los Angeles,930000022,Parent Facility,-118.39724,34.02328,General Acute Care,Investor - Corporation,General Medical / Surgical,263,95995,4810,22488,14,5110,0,0,0,0,0,0,10,3650,153,472,2135,10,3650,266,328,2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11680,354,4152,329,120085,5583,31112,0,0,0,0,70,25550,1252,20153,21,7665,439,,3275,0,0,0,0,0,0,0,0,420,153300,7274,54540,18,948,4998,0,0,0,0,0,0,0,29,24,53,0,45,8,53,35,0,17,0,0,0,1,0,0,0,53,,,,,,Basic,Basic,431,0,8582,24,8765,444,187,3364,23,691,17988,4523,22511,12,0,321,Yes,75,30,31,27,24,29,30,8,7,20,7,14,302,Respondent,1034,136919,1210,86506,0,0,7,7,,0,0,0,,,,0,0,CV SURG,1,0,0,0,0,0,0,0,2,0,0,0,0,37,70,287,619,324,689,203,107,799,44,0,0,200,1353,,No,300 - 499,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,22511,431,8606,9209,3551,714,,Urban,CULVER CITY NORTH/PALMS,78.2y
106190125,106190125,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,1401 SOUTH GRAND AVENUE,LOS ANGELES,90015,213-748-2411,Yes,01/01/2009,12/31/2009,Open,01/01/1946,01/01/1946,Level II,NO,46,22,34,6037224010,78.2ffff,Metro,11 - Los Angeles,Los Angeles,930000024,Parent Facility,-118.26551,34.03721,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,165,67156,9391,32071,37,13505,4979,13396,21,2646,1041,2480,28,8308,617,1086,7707,8,2920,47,69,581,0,0,0,0,0,0,0,0,0,0,26,9490,358,0,8042,0,0,0,0,285,104025,16433,64277,0,0,0,0,0,0,0,0,31,11315,288,,3426,0,0,0,0,0,0,0,0,316,115340,16721,67703,0,0,0,0,0,0,22,4179,9780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,7062,6,6372,1,30028,31,11192,7289,215,2142,54869,9469,64338,27,23406,6456,Yes,104,81,75,87,153,91,73,68,87,71,65,68,1023,Respondent,3462,378909,3015,205711,0,0,7,7,Yes,4549,361,74,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,,64338,,,,7068,6373,30059,18481,2357,,Urban,BOYLE HEIGHTS NORTHWEST/CHINATOWN/DOWNTOWN NORTHWEST/LITTLE TOKYO/WESTLAKE,78.2ffff
106190137,106190137,CASA COLINA HOSPITAL FOR REHAB MEDICINE,255 EAST BONITA AVENUE,POMONA,91767,909-596-7733,Yes,01/01/2009,12/31/2009,Open,02/28/1961,02/28/1961,,NO,61,32,38,6037401704,78.2ss,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000026,Parent Facility,-117.74561,34.09633,General Acute Care,Non-Profit Corporation (incl. Church-related),Physical Rehabilitation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24820,1342,22074,68,24820,1342,22074,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,68,24820,1342,22074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,POMONA EAST AND SOUTH,78.2ss
106190148,106190148,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,90301,310-673-4660,Yes,01/01/2009,12/31/2009,Open,01/01/1946,01/01/1946,,NO,51,25,35,6037601100,78.2q,South Bay,11 - Los Angeles,Los Angeles,930000027,Parent Facility,-118.34788,33.94917,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,216,78840,16457,57274,29,10585,1729,4688,0,0,0,0,19,6935,428,990,5632,12,4380,251,877,3716,0,0,0,0,0,0,0,0,0,0,9,3285,157,8,2816,32,11680,0,0,317,115705,19022,74126,0,0,0,0,28,10220,0,0,24,8760,0,0,0,0,0,0,0,0,0,0,0,369,134685,19022,74126,0,0,0,0,0,0,29,1762,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,3036,44,7366,11,5556,16,23835,199,4014,14719,43807,14989,58796,44,0,5052,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1848,221100,1137,80763,0,0,12,12,Yes,1762,107,31,,,,0,602,CV SURG,2,0,0,36,24,36,24,47,3,0,0,0,0,387,280,316,229,703,509,68,243,26,60,0,0,403,800,,No,300 - 499,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,58796,3080,7377,5572,24034,18733,,Urban,DEL AIRE/INGLEWOOD WEST/LOS ANGELES INTERNATIONAL AIRPORT,78.2q
