OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_LE17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT_GE65,PSY_CENS_PATIENT_TOTL_1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,LONGITUDE,LATITUDE,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Standby,EMS_Comp,EMS_GAC_None,EMS_non_GAC,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_DESIGNATION,MSSA_NAME,F4
106190298,FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL,250 SOUTH GRAND AVENUE,GLENDORA,91741,626-963-8411,Yes,01/01/2008,12/31/2008,Open,03/26/1973,03/26/1973,,NO,59,29,26,6037401102, 78.2qq, San Gabriel Valley, 11 - Los Angeles, Los Angeles,930000052,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,74,27084,3955,14998,13,4758,821,1965,0,0,0,0,9,3294,274,493,2560,9,3294,198,357,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,38430,5248,21376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,38430,5248,21376,0,0,0,0,0,0,8,773,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,2538,4,7367,16,4336,90,6881,3605,49,52,21171,3767,24938,11,0,908,Yes,102,206,147,91,94,110,46,99,113,98,89,95,1290,-117.87244,34.13384,Respondent,1435,120542,1896,108453,0,0,5,5,Yes,789,35,3,Yes,,YES,433,356,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,24938,2542,7383,4426,10486,101,,Urban,ASUZA/CHARTER OAK/COVINA,
106190305,KINDRED HOSPITAL - LOS ANGELES,5525 WEST SLAUSON AVENUE,LOS ANGELES,90056,310-642-0325,Yes,01/01/2008,12/31/2008,Open,04/28/1958,04/28/1958,,NO,47,26,33,6037703002, 78.2j, West, 11 - Los Angeles, Los Angeles,930000053,Parent Facility,General Acute Care,Investor - Corporation,General Medical / Surgical,76,27816,663,26424,0,0,0,0,0,0,0,0,5,1830,75,105,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,29646,738,28115,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,81,29646,738,28115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-118.37754,33.98907,Respondent,150,10315,0,0,2,0,0,2,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,BALDWIN HILLS/CULVER CITY SOUTH/FOX HILLS/LADERA HEIGHTS/MARINA DEL REY/VIEW PARK/WINDSOR HILLS,
106190307,"PACIFIC ALLIANCE MEDICAL CENTER, INC.",531 WEST COLLEGE STREET,LOS ANGELES,90012,213-624-8411,Yes,01/01/2008,12/31/2008,Open,01/01/1946,01/01/1946,,NO,45,21,34,6037207100, 78.2ffff, Metro, 11 - Los Angeles, Los Angeles,930000054,Parent Facility,General Acute Care,Investor - Partnership,General Medical / Surgical,100,36600,3280,14224,10,3660,1934,5030,0,0,0,0,9,3294,141,367,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8418,349,4549,142,51972,5704,25846,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,142,51972,5704,25846,0,0,0,0,0,0,12,1878,5035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-118.23905,34.06464,Respondent,1405,96252,864,50423,2,0,4,6,Yes,1891,66,4,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,100 - 149,Investor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,BOYLE HEIGHTS NORTHWEST/CHINATOWN/DOWNTOWN NORTHWEST/LITTLE TOKYO/WESTLAKE,
106190315,GARFIELD MEDICAL CENTER,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,626-307-2000,Yes,01/01/2008,12/31/2008,Open,01/01/1946,01/01/1946,,NO,49,24,29,6037481711, 78.2qqq, San Gabriel Valley, 11 - Los Angeles, Los Angeles,930000057,Parent Facility,General Acute Care,Investor - Partnership,General Medical / Surgical,106,38796,7155,35103,34,12444,3558,9884,0,0,0,0,14,5124,235,634,4685,8,2928,128,881,2477,0,0,0,0,0,0,0,0,0,0,20,7320,287,75,3937,28,10248,372,5805,210,76860,11735,61891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,76860,11735,61891,0,0,0,0,0,0,28,3297,7704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,2590,7,6442,525,2436,1721,1420,1157,968,2338,13856,5748,19604,21,0,458,Yes,202,310,197,28,33,59,52,36,63,35,76,79,1170,-118.12302,34.06826,Respondent,2069,205660,2712,183410,0,0,7,7,Yes,3500,202,31,,,,0,1509,CV SURG,0,0,0,154,1,154,1,119,2,0,0,0,0,432,234,669,149,1101,383,138,339,46,4,0,0,0,527,,No,200 - 299,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,19604,2597,6967,4157,2577,3306,,Urban,ROSEMEAD/SAN GABRIEL SOUTH/SOUTH EL MONTE WEST/TEMPLE CITY WEST,
106190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,1891 EFFIE STREET,LOS ANGELES,90026,323-644-2000-216,Yes,01/01/2008,12/31/2008,Open,07/02/1974,07/02/1974,,NO,45,22,31,6037197420, 78.2a, Metro, 11 - Los Angeles, Los Angeles,930000058,Parent Facility,Acute Psychiatric,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,20130,957,13226,0,0,0,,0,0,0,0,0,0,0,0,0,55,20130,957,13226,0,0,0,0,0,0,0,0,0,0,29,0,29,6,23,0,29,0,0,6,0,0,0,0,23,0,0,29,Yes,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-118.25646,34.08437,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,ECHO PARK/HOLLYWOOD NORTH CENTRAL/SILVERLAKE SOUTH,
106190323,GLENDALE ADVENTIST MEDICAL CENTER - WILSON TERRACE,1509 EAST WILSON TERRACE,GLENDALE,91206,818-409-8000,Yes,01/01/2008,12/31/2008,Open,01/01/1946,01/01/1946,,NO,43,21,29,6037301000, 78.2ee, San Fernando Valley, 11 - Los Angeles, Los Angeles,930000059,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,253,97239,12294,54376,30,10980,2478,7406,0,0,0,0,22,8052,261,1195,6187,10,3660,194,452,2578,0,0,0,0,0,0,0,0,0,0,14,5124,204,9,3377,28,10248,517,7239,357,135303,15948,81163,0,0,0,0,60,21960,1642,18584,40,14640,648,,8672,0,0,0,0,0,0,0,0,457,171903,18238,108419,0,0,0,0,0,0,22,2297,5144,0,17,35,52,0,44,8,52,39,0,4,0,0,0,9,0,0,0,52,,,,,,Basic,Basic,68,6,1464,0,10258,19,9370,490,5386,10228,26546,10743,37289,36,0,1234,Yes,175,255,130,118,55,63,63,59,76,44,46,60,1144,-118.23095,34.14948,Respondent,3153,433620,4552,332340,0,0,9,9,,2493,155,19,,,,0,1068,CV SURG,2,0,0,108,32,108,32,108,4,0,0,0,0,870,719,302,62,1172,781,46,569,88,12,3,0,63,781,,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,37289,74,1464,10277,9860,15614,,Urban,ATWATER VILLAGE/GLENDALE CENTRAL/GLENDALE SOUTHWEST/GRIFFITH PARK,
106190328,EAST VALLEY HOSPITAL MEDICAL CENTER,150 WEST ROUTE 66,GLENDORA,91740,626-852-5000-5076,Yes,01/01/2008,12/31/2008,Open,06/12/1958,06/12/1958,,NO,59,29,26,6037401102, 78.2qq, San Gabriel Valley, 11 - Los Angeles, Los Angeles,930000060,Parent Facility,General Acute Care,Investor - Partnership,General Medical / Surgical,67,24522,828,4759,30,10980,369,1000,0,0,0,0,5,1830,109,110,1156,5,1830,97,97,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,39162,1403,7941,0,0,0,0,21,7686,508,5394,0,0,0,,0,0,0,0,0,0,0,0,0,128,46848,1911,13335,0,0,0,0,0,0,0,401,1063,0,6,0,6,0,2,4,6,6,0,0,0,0,0,0,0,0,0,6,,,,,,Basic,Basic,259,3,2004,41,457,700,401,356,341,463,3462,1563,5025,7,2307,96,Yes,128,211,157,55,45,25,14,35,39,10,0,86,805,-117.86501,34.12859,Respondent,508,27967,476,31717,0,0,4,4,,401,8,0,Yes,YES,,194,207,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,5025,262,2045,1157,757,804,,Urban,ASUZA/CHARTER OAK/COVINA,
106190352,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,626-579-7777,Yes,01/01/2008,12/31/2008,Open,07/01/1974,07/01/1974,,NO,49,30,32,6037433700, 78.2yyy, San Gabriel Valley, 11 - Los Angeles, Los Angeles,930000063,Parent Facility,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,59,21594,2233,8944,19,6954,557,1440,16,5856,772,2032,5,1830,103,540,1389,5,1830,103,540,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,38064,3768,15194,0,0,0,0,0,0,0,0,13,4758,15,,4521,0,0,0,0,0,0,0,0,117,42822,3783,19715,0,0,0,0,0,0,14,535,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,2865,120,5362,5,2741,426,1432,479,1383,1417,13783,2447,16230,9,0,490,Yes,192,205,184,46,73,92,52,51,40,29,39,72,1075,-118.04257,34.04827,Respondent,694,31868,527,16143,2,1,3,6,,535,12,2,,,,0,202,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,16230,2985,5367,3167,1911,2800,,Urban,BASSETT/INDUSTRY WEST/LA PUENTE,
106190380,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,323-462-2771,Yes,01/01/2008,12/31/2008,Open,02/08/1963,02/08/1963,,NO,45,26,31,6037190800, 78.2g, Metro, 11 - Los Angeles, Los Angeles,930000066,Parent Facility,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,92,33672,3131,18274,0,0,0,0,0,0,0,0,5,1830,50,262,1194,3,1098,14,49,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36600,3195,19807,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,100,36600,3195,19807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-118.32501,34.09628,Respondent,419,14272,27,683,0,3,0,3,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Investor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,HOLLYWOOD SOUTH CENTRAL/INNER SUNSET,
106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 NORTH VERMONT AVENUE,LOS ANGELES,90027,323-644-5805,Yes,01/01/2008,12/31/2008,Open,01/01/1946,01/01/1946,,NO,45,26,31,6037191300, 78.2g, Metro, 11 - Los Angeles, Los Angeles,930000067,Parent Facility,General Acute Care,Investor - Corporation,General Medical / Surgical,221,80886,7711,39314,34,12444,5242,14073,11,4026,683,2367,28,10248,340,0,5876,8,2928,142,0,2308,0,0,0,0,0,0,0,0,0,0,15,5490,361,0,5342,28,10248,373,5271,345,126270,14852,74551,0,0,0,0,0,0,0,0,89,32574,493,0,24505,0,0,0,0,0,0,0,0,434,158844,15345,99056,0,0,0,0,0,0,34,4246,9488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,2701,3,7813,37,5099,127,4970,445,14593,6361,35176,6974,42150,20,3058,2342,Yes,46,158,81,35,28,20,14,13,13,9,17,8,442,-118.29163,34.09557,Respondent,2089,266761,2783,241501,0,0,7,7,,4797,324,67,,,,0,1800,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,290,47,119,0,409,47,37,0,0,0,0,0,10,47,Yes,No,300 - 499,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,42150,2704,7850,5226,5415,20954,1,Urban,HOLLYWOOD SOUTH CENTRAL/INNER SUNSET,
106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI STREET,MISSION HILLS,91345,818-365-8051,Yes,01/01/2008,12/31/2008,Open,06/21/1961,06/21/1961,Level II,NO,39,20,27,6037106606, 78.2hh, San Fernando Valley, 11 - Los Angeles, Los Angeles,930000404,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,150,54900,10456,51648,14,5124,2176,6154,0,0,0,0,12,4392,1953,2557,8098,12,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1830,382,405,1172,13,4758,184,3721,206,75396,15151,70793,0,0,0,0,0,0,0,0,48,17568,26,0,16717,0,0,0,0,0,0,0,0,254,92964,15177,87510,0,0,0,0,0,0,24,2705,6898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,8556,46,12865,101,18872,2646,9604,4739,841,1280,50738,8812,59550,31,0,0,Yes,200,299,259,141,100,184,118,139,169,175,138,169,2091,-118.45951,34.2791,Respondent,5501,709301,2062,265875,11,2,0,13,Yes,2705,109,13,,,,0,1006,CV SURG,1,0,0,58,30,58,30,58,2,0,0,0,0,272,102,179,1,451,103,3,328,336,3,0,0,0,670,Yes,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,,59550,,,,8602,12966,21518,14343,2121,,Urban,GRANADA HILLS/MISSION HILLS/PORTER RANCH,
106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,213-977-2121,Yes,01/01/2008,12/31/2008,Open,01/01/1946,01/01/1946,,NO,46,22,34,6037209102, 78.2ffff, Metro, 11 - Los Angeles, Los Angeles,930000071,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,235,86010,10973,47803,31,11346,4401,9951,0,0,0,0,58,21228,373,1942,7394,10,3660,458,768,2430,0,0,0,0,0,0,0,0,0,0,23,8418,561,115,8087,23,8418,303,3851,380,139080,17069,79516,0,0,0,0,0,0,0,0,28,10248,1022,,8276,0,0,0,0,0,0,0,0,408,149328,18091,87792,0,0,0,0,0,0,10,4502,9762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,2626,13,4326,6,7621,21,9425,114,645,5640,24643,5794,30437,24,0,2273,Yes,189,181,166,39,19,37,40,30,50,57,49,62,919,-118.26522,34.05324,Respondent,3724,546070,4719,319937,0,3,15,18,Yes,5016,395,112,,,,0,1596,CV SURG,2,0,0,124,75,124,75,144,4,0,0,0,0,1650,1354,387,2,2037,1356,313,556,74,40,0,56,504,1543,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,30437,2639,4332,7642,9539,6285,,Urban,BOYLE HEIGHTS NORTHWEST/CHINATOWN/DOWNTOWN NORTHWEST/LITTLE TOKYO/WESTLAKE,
106190400,HUNTINGTON MEMORIAL HOSPITAL,100 W. CALIFORNIA BOULEVARD,PASADENA,91105,626-397-5000-8798,Yes,01/01/2008,12/31/2008,Open,01/01/1946,01/01/1946,Level II,NO,44,21,29,6037463900, 78.2mm, San Gabriel Valley, 11 - Los Angeles, Los Angeles,930000372,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,387,141642,17230,77868,56,20496,3738,11103,25,9150,1589,5521,39,14274,550,1848,6031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18666,394,451,7022,24,8784,366,5239,582,213012,23867,112784,0,0,0,0,54,19764,1276,13015,0,0,0,0,0,0,0,0,0,0,0,0,0,636,232776,25143,125799,0,0,0,0,0,0,48,3309,8900,0,27,5,32,0,23,9,32,21,0,5,0,0,0,3,0,0,3,32,,,,,,Basic,Basic,5065,10,5677,16,21391,103,12068,7639,1024,8646,45225,16414,61639,36,0,3115,Yes,313,388,253,194,184,210,177,195,176,203,156,212,2661,-118.1518,34.13565,Respondent,8179,1553688,4264,460848,0,0,15,15,,3606,293,68,,,,0,1469,CV SURG,2,0,0,123,3,123,3,75,2,0,0,0,0,593,341,254,146,847,487,223,396,34,15,0,4,202,874,Yes,No,500+,Non-Profit Corporation (i,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,,61639,,,,5075,5693,21494,19707,9670,,Urban,PASADENA SOUTH/SAN MARINO/SOUTH PASADENA,
106190410,CITY OF ANGELS MEDICAL CENTER-INGLESIDE CAMPUS,7500 EAST HELLMAN AVENUE,ROSEMEAD,91770,626-288-1160,Yes,01/01/2008,12/31/2008,Open,08/13/1996,01/01/1946,,NO,49,24,32,6037482303, 78.2qqq, San Gabriel Valley, 11 - Los Angeles, Los Angeles,930000137,Consolidated Facility,General Acute Care,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,25620,3046,21803,0,0,0,0,0,0,0,0,0,0,0,0,0,70,25620,3046,21803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-118.10545,34.06978,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,ROSEMEAD/SAN GABRIEL SOUTH/SOUTH EL MONTE WEST/TEMPLE CITY WEST,
