fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,rpt_prep,owner,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,ct_scans,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_emp,hosp_fte,nurs_emp,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,ii,year
106014034,fremont hospital - fremont,1/1/2003,12/31/2003,365,audited,excl. ind. audit,alameda,05,0421,investor,psychiatric,comparable,,(510)796-1100,39001 sundale drive,fremont,94538-2005,brent bryson,ceo,terry w. woolery,ardent health services,0,05-4110,,hsp34110f,78,78,78,5443,10,0,1518,3667,125,10216,0,14,20993,449,2,0,215,383,26,1793,0,4,2872,0,78,0,0,0,0,0,20993,0,0,0,0,0,2872,0,0,0,0,73.7,73.7,7.3,7.3,0,0,0,775,0,0,0,0,52,3916,0,28,4771,0,0,0,0,0,0,0,0,0,0,0,28050552,13804351,0,14246201,12512,15009615,-750902,150870,12850,0,0,-612882,25206876,1644263,1199413,6838747,13248,0,1886828,4706733,149372,12780843,0,29023,26404794,267137,0,0,0,0,18075,1350871,0,9675,1645758,3780252,3000,0,867964,0,1924383,2232,6490059,332717,0,16683,0,387061,0,0,0,0,3325632,10248,0,1018864,2782350,119832,6981848,0,7427,0,0,0,0,0,0,5741849,567840,566347,0,0,0,0,2142674,1118586,3006260,1866059,5868631,2494993,922385,461058,700984,2133442,238012,57183,333557,1154071,645299,2858921,0,6880451,0,479,0,9739851,16382351,0,0,-6642500,9739851,81761,5976867,806944,8407316,1526865,0,0,0,0,0,0,15318619,143,119,52,240188,20632,260820,29,0,30867,111065,38315,18892,0,15656,11965,856,9947,2625,143435,12897,0,0,32379,21016,30461,0,153406,14453,0,0,35822,22973,34166,0,,2003
106510882,fremont hospital - yuba city,7/1/2002,6/30/2003,365,audited,incl. ind. audit,sutter,02,0227,non-profit,general,comparable,,(530)751-4000,970 plumas st,yuba city,95991-4019,thomas p. hayes,ceo,georgia kaiser,fremont rideout health group,0,05-0207,,zzr00207f,132,132,132,11567,19,6384,31,662,6058,271,0,252,25244,2191,3,3598,14,148,760,116,0,117,6947,132,0,0,0,0,0,25244,0,0,0,0,0,6947,0,0,0,0,0,52.4,52.4,3.6,3.6,14,3876,2019,16117,1,14240,10,1454,16768,681,0,3116,52387,0,6613,0,45508,0,6,193091,129483,1739,1980,3604,110822995,54202568,0,56620427,441932,55312877,1749482,5735978,0,0,0,7485460,21565348,2771668,86485979,38941620,72319,19072714,54360,2144288,20036196,686509,0,1633807,82641813,9070610,579,7012453,4851,746726,9229284,393667,0,1723012,28181182,29178516,65043,15431388,26255,0,2048211,6229728,266415,947825,0,9187,0,0,0,0,0,0,18423082,7231,10430687,32449,818077,22785457,804523,0,3318921,0,-6521561,710000,4214596,0,0,11553671,1960647,22504931,0,0,0,80720,9577421,1445563,6251453,1938471,19584612,7833200,0,3053807,10945552,7862805,2990697,299845,577353,528752,1636254,24159342,131864450,23712210,6152847,0,3977865,189866714,13091342,8468220,61298960,107008192,189866714,14941786,28230157,32830916,64895839,41183629,0,0,59071632,61579125,280165,543686,93936,563,499,209,944499,109651,1054150,130,1,52992,160370,249075,85037,28421,167226,100514,85341,13834,1689,305531,38137,251581,3024,208541,56616,81069,0,338385,41108,281797,3240,233051,65296,91273,0,,2003
106510882,fremont hospital - yuba city,7/1/2003,10/31/2003,123,audited,excl. ind. audit,sutter,02,0227,non-profit,general,comparable,,(530)751-4000,970 plumas st,yuba city,95991-4019,thomas p. hayes,ceo,georgia kaiser,fremont rideout health group,0,05-0207,,zzr00207f,132,132,132,3493,0,2787,6,174,954,83,0,138,7635,688,0,1212,3,46,215,34,0,51,2249,132,0,0,0,0,0,7635,0,0,0,0,0,2249,0,0,0,0,0,47,47,3.4,3.4,14,1435,767,6052,9,5057,0,579,5712,176,0,926,18511,0,2131,0,16258,0,6,58256,47583,518,719,1431,40422403,22183867,0,18238536,125961,18280413,84084,1493643,0,0,0,1577727,8442067,1134259,30846077,14140236,0,6959508,10764,437605,6697899,189535,0,921075,29356622,3727943,5629,2717958,0,330693,3507495,135627,0,640436,11065781,11803797,3917,6837687,5728,0,636682,2418272,65432,404152,0,8200,0,0,0,0,0,0,5885787,1579,2743022,4928,123934,7685086,256479,0,1537721,0,0,0,1318449,0,0,3624646,750600,7438999,0,0,0,26018,3067506,468143,2162916,741585,6524575,2706628,0,830406,3359968,2740083,1031062,63090,238499,173423,612679,20457369,139300365,22863917,6831524,0,4102438,193555613,15226691,8442664,61300339,108585919,193555613,11452347,28269980,33312469,65420301,42556384,0,0,59073011,61580504,280165,554632,93936,557,488,213,302956,39692,342648,130,1,19367,51666,84742,26623,5918,55765,30868,27317,0,690,94904,13232,81709,953,66077,18597,27484,0,107143,14092,92603,1005,74902,21318,31585,0,,2003
106400480,french hospital medical center - slo,1/1/2003,12/31/2003,365,audited,excl. ind. audit,san luis obispo,08,0801,non-profit,general,comparable,,(805)543-5353,1911 johnson avenue,san luis obispo,93401,wayne allen,cfo,jeffrey n. brown,vista hospital systems inc.,0,05-0232,hsc30232g,,112,112,39,5660,2504,1466,0,260,223,3658,0,40,13811,1390,552,595,0,79,84,1194,0,13,3907,112,0,0,0,0,0,13811,0,0,0,0,0,3907,0,0,0,0,0,33.8,33.8,3.5,3.5,0,0,0,10406,3765,4355,0,597,2782,19235,0,403,41543,14189,0,0,19381,0,14,531400,667730,5928,9761,6078,242027357,203117366,0,38909991,376698,41951307,-2664618,52553,0,0,0,-2612065,36206818,4451444,201369095,58858073,26694377,9787605,0,2363717,2868200,38844611,0,826786,140243369,28618024,9407558,8268885,0,1259879,5986514,47846385,0,396743,101783988,68940703,26637078,16730546,0,0,3187358,3011859,80343625,3362846,0,0,0,903351,0,0,0,0,17726439,9096380,801098,0,309991,4994787,5235686,0,745610,0,0,0,0,0,0,6742923,1422453,19673138,0,0,0,0,4223770,1640523,4891312,3357188,14439672,5136802,96691,2585003,9447988,4068084,2492837,137964,437097,2013519,1095650,8589067,0,16241606,190563,252372,2166598,27440206,19053122,2866257,60834205,-55313378,27440206,0,12989117,13526285,31601212,15359606,0,278623,52641678,62199547,1365342,0,4388382,337,319,184,627577,63171,690748,165,0,61678,113940,183143,2029,54746,124347,61378,0,23521,2795,155014,27167,245419,0,92326,50409,57242,0,167031,29541,278986,0,100228,53314,61648,0,,2003
106104089,fresno county - phf,7/1/2002,6/30/2003,365,audited,incl. ind. audit,fresno,09,0605,city/county,psychiatric,phf,,(559)445-3295,4411 e. kings canyon road,fresno,93702,don pierce,interim director,joey torres,county of fresno,0,,,,16,16,16,0,0,2811,0,0,68,0,2322,171,5372,0,0,328,0,0,12,0,320,23,683,0,16,0,0,0,0,0,5372,0,0,0,0,0,683,0,0,0,0,92,92,7.9,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088900,1726898,0,1362002,0,4622465,-3260463,3260463,0,0,0,0,3088900,0,0,0,0,1616325,0,0,39100,0,1335150,98325,3088900,0,0,0,0,0,0,0,0,0,0,0,0,284333,0,0,0,31280,0,103420,0,1307865,0,0,0,0,0,0,0,0,1323910,0,0,7624,0,20609,9859,0,0,0,0,0,3260463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
106104047,fresno surgery center,1/1/2003,12/31/2003,365,audited,incl. ind. audit,fresno,09,0605,investor,general,comparable,,(559)431-8000,6125 north fresno street,fresno,93710-5207,alan h. pierrot  m.d.,ceo,rick jackson,fsc hospital llc & fsc health  inc.,0,05-0708,,hsp40708f,20,20,20,807,0,1,0,0,3647,0,0,48,4503,344,0,1,0,0,1675,0,0,25,2045,20,0,0,0,0,0,4503,0,0,0,0,0,2045,0,0,0,0,0,61.7,61.7,2.2,2.2,0,0,0,2391,0,76,0,0,10873,0,0,142,13482,0,0,0,3632,0,6,492118,295487,5468,9850,0,81727961,53757284,0,27970677,683981,28103698,550960,77181,0,1060564,0,-432423,5625000,0,76102961,7797812,0,7601,0,0,33517696,0,0,507851,41830960,10215603,0,170359,0,0,29196713,0,0,314326,39897001,14313096,0,151620,0,0,0,38763386,0,529182,0,0,0,0,0,0,0,0,3700319,0,26340,0,0,23951023,0,0,292995,0,0,0,37029,0,0,2467507,0,10087875,0,0,0,0,2701305,822956,8983710,3040345,10518038,1746071,0,1755880,6660879,1442784,1925209,552586,101963,1250979,2149309,13110018,0,12417695,3520262,2145683,0,31193658,5542293,7371894,12063672,6215799,31193658,7543865,11198517,10813872,23695842,11278147,9459817,3161404,0,14291813,2228141,0,0,225,183,125,344454,48424,392878,194,0,41652,65028,114430,2415,11395,67889,29732,0,6365,5548,61274,0,135876,0,57125,28945,61234,0,72194,0,156111,0,63276,33119,68178,0,,2003
106301283,garden grove hosp & medical center,3/1/2002,2/28/2003,365,audited,excl. ind. audit,orange,13,1012,investor,general,comparable,,(714)537-5160,12601 garden grove blvd.,garden grove,92843,maxine cooper,ceo,remedios h. maglaya,tenet healthcare corporation,0,05-0230,hsc30230f,,168,168,168,9050,1679,6252,5495,1362,253,4071,60,487,28709,1580,502,2226,1553,407,75,1224,17,146,7730,168,0,0,0,0,0,28709,0,0,0,0,0,7730,0,0,0,0,0,46.8,46.8,3.7,3.7,8,4339,2668,45950,2622,13104,12081,1771,2818,26662,325,4648,109981,23469,0,33862,53163,0,6,182994,196500,2082,2781,5606,346166114,283524079,4675029,67317064,84722,63228144,4173642,1042760,790728,0,0,4425674,52199822,26054309,267911983,81315467,16046842,48872520,39974194,13038939,2425051,40576888,674677,4183588,247108166,20851307,4580230,7094834,17931474,2061902,3277595,38575212,452807,4232587,99057948,80006109,17302873,47088967,53470008,-7832796,14046973,4782640,64085592,6102771,0,2977510,-37171,1530603,0,4473531,0,201498,22160665,3324199,14897447,8872901,1091039,920006,15268006,0,782801,0,0,0,0,0,0,10447838,6571669,18111129,0,0,0,0,7486664,4661890,12098270,3850684,23218705,7403154,705411,2366006,9442571,12356013,2500249,380247,1941341,5190,2909257,20782120,0,52046771,130778,33732468,2248199,108940336,8063629,0,0,100876707,108940336,10955,48509651,12467010,68630304,16583533,0,0,0,0,0,32798212,0,609,458,306,905317,97503,1002820,279,0,72074,175301,330236,26876,58732,172932,9983,9890,48606,687,274096,173261,241940,0,73759,53809,88452,0,306571,187280,271244,0,81114,60258,96353,0,,2003
106301283,garden grove hosp & medical center,3/1/2003,12/31/2003,306,audited,excl. ind. audit,orange,13,1012,investor,general,comparable,,(714)537-5160,12601 garden grove blvd.,garden grove,92843,maxine cooper,ceo,remedios h. maglaya,tenet healthcare corporation,0,05-0230,hsc30230f,,155,155,155,8158,1613,5045,4091,763,134,2996,12,523,23335,1547,417,1801,1063,210,53,1015,5,228,6339,155,0,0,0,0,0,23335,0,0,0,0,0,6339,0,0,0,0,0,49.2,49.2,3.7,3.7,8,3467,2206,30975,2415,13108,10084,1303,1027,20828,181,4124,84045,21385,0,23944,38831,0,6,144270,168868,1684,2413,5271,290936617,238351084,4637477,57223010,82282,53558947,3746345,809418,636709,0,0,3919054,42592564,23154095,225189958,74191384,15469859,39774787,30875715,7605613,1335794,32546581,127906,5212565,207140204,18175113,4214988,7019497,15047991,1707843,1345953,31871767,204454,4208807,83796413,73334824,16974144,38426685,42630640,-4446283,8647626,2311448,49531958,7499310,0,2762744,-74592,752580,0,4476229,0,161248,19031673,2710703,10388143,7764650,665830,370299,15047638,74592,1169482,0,0,0,0,0,0,8997341,5553567,15982934,0,0,0,0,6497497,3716972,9615039,3195597,20837103,6868915,527099,1327762,7722068,9606344,2134369,424989,1528495,77,2581726,18318984,0,41802191,75504,48112649,2244679,110554007,8793148,30,0,101760829,110554007,142365,42267579,12369991,58680438,16878247,0,0,0,0,0,38706327,0,650,518,306,796396,125293,921689,228,0,76449,156773,285191,25412,53615,169033,9705,1653,18300,265,240743,110696,248899,0,69747,46918,79393,0,272113,122747,308100,0,76710,53248,88771,0,,2003
106190315,garfield medical center,6/1/2002,5/31/2003,365,audited,excl. ind. audit,los angeles,11,0913,investor,general,comparable,,(626)307-2010,525 north garfield avenue,monterey park,91754,philip a. cohen,ceo,trina k. thorson,tenet healthcare corporation,0,05-0432,hsc30432g,hsp30432g,208,208,208,33760,2609,20994,7060,0,110,5443,161,211,70348,3901,742,3795,2060,0,30,1546,44,59,12177,180,0,0,28,0,0,62714,0,0,7634,0,0,11691,0,0,486,0,0,92.7,92.7,5.8,5.8,26,8221,3563,22885,4474,18788,13681,0,1332,32811,283,2387,96641,22843,48124,0,26366,0,6,280140,488520,2251,4363,4529,1002281738,885025358,26695383,143951763,655155,107921465,36685453,1745458,2718798,0,0,35712113,186698729,30243133,785339876,381807997,37788789,257445900,54303002,0,2014092,96446672,3142361,3705169,836653982,40333757,9696201,26871090,29050163,0,1663762,55327752,365695,2319336,165627756,351028793,49094461,238967399,79278632,-5679199,0,3172502,138603096,4260335,0,25401104,0,898235,7882672,11126989,0,7685722,71112961,6273201,29709477,14627787,0,505352,20857050,0,865935,0,-3400645,0,0,0,0,26878076,4633229,40687578,0,0,0,0,13873233,5895757,12634552,3319040,47073644,16500554,631250,1256817,19540481,12923013,3600078,783049,2266818,35004,3310757,33533721,0,37548291,358352,262759884,44538,334244786,21566196,0,12018,312666572,334244786,86568,43776610,28958413,76024074,38475783,0,0,0,13329,1311,0,0,1374,1038,704,1921647,247197,2168844,183,0,107724,357325,686628,59386,215105,362343,74235,49681,8415,805,711078,122678,568624,0,222814,100906,195547,0,808009,139076,649392,0,245245,113250,213872,0,,2003
106190315,garfield medical center,6/1/2003,12/31/2003,214,audited,excl. ind. audit,los angeles,11,0913,investor,general,comparable,,(626)307-2010,525 north garfield avenue,monterey park,91754,philip a. cohen,ceo,trina k. thorson,tenet healthcare corporation,0,05-0432,hsc30432g,hsp30432g,208,208,208,19244,1422,10931,4032,0,103,3972,196,250,40150,2263,281,2212,1161,0,27,1132,49,66,7191,180,0,0,28,0,0,35713,0,0,4437,0,0,6927,0,0,264,0,0,90.2,90.2,5.6,5.6,26,4914,2058,18127,2420,12580,7087,0,650,19661,125,1236,61886,13962,32234,0,15993,0,6,130260,181380,1439,2727,2959,574888893,514948175,17149373,77090091,357236,67913358,9533969,1052158,1586409,0,0,8999718,105919096,19030966,449938831,220284654,20091047,124597815,30318856,0,1665537,67258780,2221812,4911424,471349925,24858898,5325798,14363611,17848526,0,767754,38874524,123311,1376546,103538968,211955467,26343167,117293845,46015208,-695597,0,2051481,96128711,5447342,0,10090299,0,318252,4767054,6484851,0,5897468,33188085,3840732,14619126,8635901,0,381810,15902061,0,522376,2059093,0,0,0,0,0,15940046,2570977,25838106,0,0,0,0,8462714,4288077,7642156,3171282,28019494,10444170,354572,571473,12508931,9460956,2117545,539336,1817534,4101,2075246,23947259,0,37473857,243165,281174720,109969,342948970,23328931,0,12842,319607197,342948970,46098,44078951,28550356,75918358,38444501,0,0,0,13329,487,0,0,1288,1028,724,1114150,141474,1255624,232,0,82765,208426,367486,34639,125469,220784,43301,29465,731,1084,380829,68162,362440,0,132034,58817,111868,0,437367,77727,406635,0,145323,66016,122556,0,,2003
106190317,gateways hospital and mental health ctr,7/1/2002,6/30/2003,365,audited,incl. ind. audit,los angeles,11,0925,non-profit,psychiatric,comparable,,(323)644-2000,1891 effie st,los angeles,90026-1711,mara pelsman,ceo,jeffrey n. brown,gateways hospital and mental health center,0,05-4028,,hsd34028f,55,55,27,0,0,0,0,9375,62,0,0,0,9437,0,0,0,0,592,5,0,0,0,597,0,55,0,0,0,0,0,9437,0,0,0,0,0,597,0,0,0,0,47,47,15.8,15.8,0,0,0,0,0,0,0,8941,0,0,41253,0,50194,0,50194,0,0,0,0,0,0,0,0,0,19622131,6063423,0,13558708,85380,13689968,-45880,982527,0,0,0,936647,6641400,6206279,6774452,0,0,0,0,11735484,76319,0,0,0,11811803,0,0,0,0,2834379,0,0,4975949,0,7810328,0,0,0,0,0,6018258,30400,0,-7822,0,22587,0,0,0,0,0,0,0,0,0,0,8559427,45919,0,4953362,0,0,0,223434,757593,0,0,1710155,5026178,2410726,0,0,0,0,1939320,606136,1620228,377225,6936478,2368281,1072326,475619,924513,605587,139570,350467,116808,16942,683377,4376945,0,1469531,215474,361955,0,6423905,2338646,528700,93272,3463287,6423905,1020190,4024461,1429175,6227681,4758150,128230,0,0,128230,34958,0,0,289,193,41,371381,34366,405747,20,0,66529,161335,8702,10568,25773,49134,45867,0,2729,744,72994,147111,46812,0,62355,16970,25139,0,79479,159408,51418,0,68861,18832,27749,0,,2003
106270777,george l. mee memorial hospital,10/1/2002,9/30/2003,365,audited,excl. ind. audit,monterey,08,0709,non-profit,general,comparable,small/rural,(831)385-6000,300 canal st,king city,93930-3431,walter beck,ceo,tracy moziak addleman,southern monterey county,0,05-0189,,zzr00189f,68,68,60,5677,0,1326,9148,0,818,590,0,362,17921,489,0,374,491,0,303,166,0,110,1933,52,0,0,0,16,0,4476,0,0,0,13445,0,1760,0,0,0,173,0,72.2,72.2,9.300000000000001,2.5,8,1138,520,12266,0,19828,18872,0,24705,1543,0,2545,79759,8393,62000,0,0,0,3,99782,119126,2123,2290,0,71249227,39922126,0,31327101,315120,31597897,44324,2180976,25973,0,0,2199327,10952140,14415982,45881105,9867842,0,5222240,8925469,0,4517848,3298478,0,2116826,33948703,13260616,0,5390310,6684824,0,8630399,2144950,0,1189425,37300524,16788496,0,7241608,7250568,0,0,3840713,1297253,2718363,0,25699,0,759426,0,0,0,0,5411741,0,2951300,7876910,0,8784220,3940937,0,2361993,0,0,47408,2031419,0,0,6677120,7180072,8181130,0,0,0,0,3795714,1722584,2236862,1804415,12697838,5222814,1642426,1902213,3741937,2220274,901780,582870,561774,857411,1266560,8684593,1102175,17378787,13224,1298021,0,28476800,8773982,369536,12206184,7127098,28476800,1306445,18369013,7306751,26668318,9289531,0,441199,12447985,12889184,683000,0,0,375,292,92,532991,78137,611128,63,0,64777,47789,79415,21874,68873,194133,10626,42644,2860,0,133099,118985,94676,0,85255,57110,43866,0,150504,135529,113765,0,96021,65460,49849,0,,2003
106190323,glendale adventist medical center,1/1/2003,12/31/2003,365,audited,incl. ind. audit,los angeles,11,0909,non-profit,general,comparable,,(818)409-8000,1509 wilson terrace,glendale,91206-4007,scott reiner,ceo,deana allington,adventist health,0,05-0239,hsc30067f,,448,393,393,55644,1707,27119,2665,0,1994,15910,26,1244,106309,6079,400,3844,934,0,387,3789,9,402,15844,320,60,0,28,40,0,66033,21066,0,7255,11955,0,13173,1333,0,552,786,0,65,74.09999999999999,6.7,6.3,22,4512,2162,68561,3810,23019,16703,0,47324,64932,233,9538,234120,33227,31855,31741,122674,295,9,423300,345060,3639,5202,12973,859204086,665851762,2287621,195639945,3941570,201410567,-1829052,19826365,2309009,0,0,15688304,213535863,67796694,577871529,306242871,13769243,169395788,20302642,0,12164442,117372161,131638,7854443,647233228,65091552,4113951,22396944,20216639,0,15808944,76709717,77783,7555328,211970858,280137153,14191379,162408356,35474742,0,0,17121078,135980897,15093471,0,4446137,0,998549,0,2287621,0,0,90791286,3445429,25752513,7179530,0,8606950,55969533,0,3894704,0,1000000,257544,1632377,0,0,43244490,13427248,61506917,515984,0,0,4579385,28827111,8311821,30646975,10350636,81814903,21100097,3699062,13582162,32552564,26277770,10616720,1424817,2220612,1037250,7084610,60827530,16076601,81025614,19467638,29011595,2216227,208625205,36803995,24674416,78163287,68983507,208625205,13791035,138282463,90156584,235450234,154424620,0,0,80749553,80853287,2690000,28203783,2864906,2382,1585,570,3093402,357804,3451206,428,24,291566,812614,673936,101865,350486,526297,114835,66362,60106,95335,1094329,238815,716731,59279,374356,221900,348671,39321,1198603,270803,810454,59718,409538,252437,407291,42362,,2003
106190522,glendale memorial hospital & health ctr,7/1/2002,6/30/2003,365,audited,incl. ind. audit,los angeles,11,0909,non-profit,general,comparable,,(818)502-1900,1420 s. central ave,glendale,91204-2508,catherine pelley,president/ceo,kate jackson,catholic healthcare west,0,05-0058,hsc30058f,zzt30058f,334,334,334,31396,6892,16973,1980,0,1401,13891,0,7528,80061,5468,644,3350,655,0,358,3810,0,2014,16299,241,49,0,14,30,0,58025,13114,0,3163,5759,0,13720,1348,0,255,976,0,65.7,65.7,4.9,4.8,21,3028,1660,25278,3300,22888,9542,0,16340,36124,7,476,113955,35202,46310,26773,3969,0,5,406215,224725,3073,3815,10619,666376166,528561104,8122102,145937164,1603011,150688194,-3148019,1243050,772337,0,0,-2677306,166003891,43154902,457217373,204285853,44604117,134537926,15450714,0,8402963,105204212,0,15134476,527620261,39239379,8846977,23577638,11489484,0,6909137,48344553,37334,311403,138755905,177081446,49659062,138284738,23694194,0,0,9111824,116032490,12198606,0,2498744,0,0,1855754,935329,0,5331019,63805730,3371210,19045628,3033902,0,5548108,36307380,37194,14788012,0,-4206761,14187,0,0,0,35410872,11546875,53740005,0,0,0,0,22653674,4998030,15659946,6678792,61145195,19372256,1703537,3762856,27732626,20520700,8441478,1348489,1244473,907772,4508812,36869239,0,68281275,4935061,1929188,0,112014763,27057262,0,14651881,70305620,112014763,0,59012954,28897245,97179774,28898499,0,0,15406477,15406477,754596,1929188,1107173,1536,1213,655,2297509,277817,2575326,163,0,151831,654259,651456,41719,169002,345838,231599,0,35732,16073,763963,217352,571261,0,408466,112617,223370,480,855871,244490,640523,0,457302,126102,250558,480,,2003
106110889,glenn medical center,7/1/2002,6/30/2003,365,audited,incl. ind. audit,glenn,01,0223,non-profit,general,comparable,small/rural,(530)934-1881,1133 west sycamore street,willows,95988-2601,john rinset,administrator,tamara berg,enloe health system,4,05-1306,,hsp30082i,15,15,15,200,0,37,0,14,28,0,0,10,289,74,0,17,0,3,12,0,0,6,112,15,0,0,0,0,0,289,0,0,0,0,0,112,0,0,0,0,0,5.3,5.3,2.6,2.6,0,0,0,11127,0,7350,0,1047,6132,2147,0,4303,32106,4800,15668,0,11561,0,0,0,0,0,0,146,9373286,4417125,33209,4989370,18192,5205366,-197804,46188,0,0,0,-151616,380679,4093348,4899259,504601,0,80841,0,34276,65370,0,0,33246,718334,2874629,0,2127763,0,350572,2314423,160654,0,826911,8654952,1688198,0,1384538,0,0,188615,697015,104152,615091,0,1349,-300000,38167,0,0,0,33209,1691032,0,824066,0,229233,1880778,89711,0,274550,0,-887267,4915,38810,0,0,450215,1954876,1175520,0,0,0,0,591743,293098,641904,98010,1730705,490148,832209,430055,446612,809759,91071,31955,88558,491,253803,1301112,0,219253,2000,12024,0,1534389,1098709,0,0,435680,1534389,435,0,970137,1010325,791072,0,0,0,0,0,0,7500,64,53,19,104389,10705,115094,0,0,8208,18453,8133,9462,3076,36937,11928,3018,5174,0,8098,36857,20877,0,14866,11466,12225,0,8722,40664,22647,0,16765,12487,13809,0,,2003
